Timestamp,ChargingPointID,Location,Status,ChargingSpeed,EnergyDelivered,ChargingTime,Cost,ConnectorType,Network,UserID,VehicleType
2023-02-27 03:00:00,CP021,Suburb,Available,50,24.992588809429595,54,5.116167274060589,CCS,Network B,User345,Chevy Bolt
2023-08-26 00:00:00,CP086,Highway,Available,150,32.05830018407285,34,27.679549911420832,CCS,Network C,User012,BMW i3
2023-03-01 22:00:00,CP039,Downtown,Occupied,150,2.862779418982875,71,4.001292577309032,Type 2,Network C,User456,BMW i3
2023-07-07 15:00:00,CP092,Downtown,Out of Service,50,23.53362101731225,21,18.800028248631413,Type 2,Network C,User123,Chevy Bolt
2023-09-01 11:00:00,CP023,Airport,Occupied,22,35.86461519713289,71,5.838484600460243,CHAdeMO,Network C,User345,Tesla Model 3
2023-04-05 11:00:00,CP029,Downtown,Out of Service,150,20.56995141141844,70,24.990874240775767,CCS,Network C,User123,BMW i3
2023-07-26 18:00:00,CP066,Suburb,Out of Service,150,3.188410594990315,13,9.216468975606066,CHAdeMO,Network B,User789,BMW i3
2023-10-27 05:00:00,CP069,Highway,Out of Service,22,31.892118132891724,66,26.353706845824693,CCS,Network C,User456,BMW i3
2023-11-04 05:00:00,CP010,Suburb,Out of Service,150,32.85679415087794,43,14.32500677354139,CHAdeMO,Network B,User123,Chevy Bolt
2023-12-12 20:00:00,CP053,Highway,Out of Service,22,4.321095760651894,70,24.201369250485126,CHAdeMO,Network C,User789,Chevy Bolt
2023-12-30 05:00:00,CP044,Airport,Available,22,3.7568034321629638,86,24.677779793931606,Type 2,Network B,User789,Nissan Leaf
2023-06-09 08:00:00,CP049,Suburb,Available,150,15.955724739465271,98,12.331853072499024,CCS,Network A,User345,Tesla Model 3
2023-01-25 16:00:00,CP046,Downtown,Out of Service,150,11.120653687553023,44,28.81813735730585,Type 2,Network A,User456,BMW i3
2023-12-29 18:00:00,CP025,Downtown,Out of Service,50,16.872003069318815,75,23.176091687823263,CHAdeMO,Network C,User123,Nissan Leaf
2023-09-18 00:00:00,CP036,Suburb,Available,150,21.544425610061886,12,10.603199814613626,CHAdeMO,Network A,User123,Tesla Model 3
2023-11-21 17:00:00,CP006,Downtown,Occupied,22,13.921547084741404,52,10.209276928826561,CHAdeMO,Network A,User345,Nissan Leaf
2023-04-29 02:00:00,CP070,Downtown,Available,150,41.01528026151088,41,7.52001048932426,CHAdeMO,Network C,User012,Tesla Model 3
2023-11-14 20:00:00,CP001,Airport,Out of Service,50,43.72195596909127,3,27.768940564398775,CHAdeMO,Network C,User123,Nissan Leaf
2023-12-29 00:00:00,CP037,Downtown,Available,22,26.51996236387859,51,3.3795384724189983,CCS,Network C,User012,Nissan Leaf
2023-07-06 19:00:00,CP044,Airport,Occupied,150,19.004048599713197,30,7.500159952853452,CHAdeMO,Network A,User012,Chevy Bolt
2023-07-11 18:00:00,CP058,Downtown,Available,150,34.68678368810722,13,26.545975514636414,CHAdeMO,Network C,User456,BMW i3
2023-06-11 20:00:00,CP059,Downtown,Available,22,24.8010844841547,47,23.51079647686269,CCS,Network A,User456,Nissan Leaf
2023-08-02 08:00:00,CP009,Highway,Out of Service,22,15.55403837357186,40,16.197850763151067,Type 2,Network B,User012,Nissan Leaf
2023-01-27 22:00:00,CP064,Highway,Occupied,22,35.66384557530193,91,10.550014146310154,CHAdeMO,Network A,User789,BMW i3
2023-10-11 09:00:00,CP054,Airport,Occupied,22,44.793412644008,57,17.818362794669163,CHAdeMO,Network C,User012,Tesla Model 3
2023-05-18 08:00:00,CP067,Airport,Available,50,0.4097091178331125,36,1.2744515675264412,CCS,Network A,User012,Nissan Leaf
2023-07-13 08:00:00,CP066,Highway,Available,22,14.370975623925286,93,26.08290885316456,Type 2,Network A,User456,BMW i3
2023-07-16 14:00:00,CP095,Suburb,Occupied,22,21.875731538150124,56,27.633637874983922,CCS,Network B,User789,BMW i3
2023-10-11 19:00:00,CP097,Highway,Occupied,50,4.547131086063749,116,15.515481818116335,Type 2,Network A,User456,Chevy Bolt
2023-02-27 18:00:00,CP036,Downtown,Out of Service,50,23.343740021392666,103,10.459675893448553,Type 2,Network C,User456,Chevy Bolt
2023-10-05 07:00:00,CP010,Suburb,Out of Service,150,11.841324953359855,119,14.753616796975654,CCS,Network C,User789,Tesla Model 3
2023-04-27 11:00:00,CP077,Highway,Occupied,150,10.621549766503241,110,6.249956126315793,CHAdeMO,Network C,User789,BMW i3
2023-01-10 11:00:00,CP099,Highway,Occupied,50,22.75508641014088,26,19.179990532097356,Type 2,Network B,User345,BMW i3
2023-10-15 00:00:00,CP089,Suburb,Occupied,150,39.075064466866245,35,3.3123221978625885,CCS,Network A,User012,Tesla Model 3
2023-05-16 23:00:00,CP029,Suburb,Occupied,22,32.84033364514879,11,10.512597754481167,CCS,Network A,User789,Nissan Leaf
2023-02-12 07:00:00,CP009,Airport,Occupied,150,47.26479841594327,108,2.8966585823966486,Type 2,Network C,User123,Tesla Model 3
2023-02-16 21:00:00,CP037,Highway,Available,50,38.28412534417975,26,27.233693717181136,Type 2,Network C,User456,Chevy Bolt
2023-03-20 06:00:00,CP056,Suburb,Available,50,6.737670014424557,64,19.972151855542016,CCS,Network C,User789,Chevy Bolt
2023-03-23 10:00:00,CP023,Suburb,Occupied,150,15.309101510257545,83,27.702803191574787,CHAdeMO,Network C,User012,BMW i3
2023-09-04 09:00:00,CP034,Downtown,Available,22,40.453754195999075,13,8.79296205570819,Type 2,Network C,User456,Nissan Leaf
2023-09-22 14:00:00,CP043,Highway,Available,22,38.84319660868042,109,23.031673352973623,CCS,Network C,User345,Nissan Leaf
2023-06-14 18:00:00,CP078,Airport,Available,50,29.300599706452108,53,25.15958503999354,CHAdeMO,Network C,User012,Nissan Leaf
2023-06-11 07:00:00,CP054,Airport,Available,22,31.316950331265197,89,25.188597106522842,Type 2,Network C,User123,Nissan Leaf
2023-03-25 22:00:00,CP065,Downtown,Out of Service,50,3.3495969279317475,98,18.754400457701486,CCS,Network A,User012,Nissan Leaf
2023-03-18 20:00:00,CP004,Downtown,Available,22,14.023998940024502,57,3.5364715390108215,Type 2,Network A,User789,Chevy Bolt
2023-06-02 05:00:00,CP032,Downtown,Occupied,50,37.422508303166865,16,9.682011469344246,Type 2,Network B,User012,Tesla Model 3
2023-05-21 04:00:00,CP011,Highway,Out of Service,22,23.013072446816036,36,29.64189269761803,Type 2,Network B,User789,BMW i3
2023-08-03 17:00:00,CP095,Downtown,Out of Service,50,1.1981095667511987,105,4.606339829623304,CCS,Network A,User456,Chevy Bolt
2023-08-17 16:00:00,CP051,Airport,Occupied,50,13.775520097075317,103,13.55676117148436,CCS,Network B,User456,Nissan Leaf
2023-05-18 15:00:00,CP047,Downtown,Available,22,18.794480656498752,18,14.796087683445514,CHAdeMO,Network C,User123,Tesla Model 3
2023-07-02 02:00:00,CP070,Highway,Occupied,22,13.520216851083571,21,25.940516891817644,CCS,Network A,User012,Chevy Bolt
2023-12-14 09:00:00,CP021,Downtown,Occupied,150,47.265071413789116,74,19.0004099965508,Type 2,Network B,User345,BMW i3
2023-02-24 02:00:00,CP018,Airport,Out of Service,50,3.4969635437608004,85,27.66464403455454,Type 2,Network B,User789,BMW i3
2023-05-26 11:00:00,CP002,Suburb,Available,50,25.249034508984007,119,9.753410908635479,CCS,Network A,User012,Tesla Model 3
2023-06-21 09:00:00,CP086,Highway,Out of Service,150,37.04488372121182,42,16.726121164316403,CCS,Network A,User789,Nissan Leaf
2023-05-15 16:00:00,CP038,Suburb,Occupied,22,24.957451371999667,60,6.667580598583076,CCS,Network C,User456,BMW i3
2023-03-27 13:00:00,CP034,Airport,Out of Service,22,40.724494078028435,95,5.981173383458791,CHAdeMO,Network B,User123,Chevy Bolt
2023-04-27 04:00:00,CP016,Downtown,Out of Service,50,41.33941656191851,41,2.4766880288656647,CHAdeMO,Network C,User012,Tesla Model 3
2023-08-07 22:00:00,CP036,Downtown,Out of Service,50,7.387605573519468,30,15.145027945362571,CCS,Network A,User012,Tesla Model 3
2023-07-23 19:00:00,CP013,Suburb,Out of Service,22,4.774432616316016,35,15.094559306477692,CHAdeMO,Network C,User456,BMW i3
2023-09-15 05:00:00,CP042,Suburb,Out of Service,150,11.040783208434778,16,27.490890997348973,CCS,Network C,User345,BMW i3
2023-02-26 08:00:00,CP051,Airport,Occupied,50,6.756234419977486,73,18.48832938649999,CHAdeMO,Network B,User456,Chevy Bolt
2023-02-21 02:00:00,CP065,Highway,Available,150,21.89432549438195,49,19.66105325565718,Type 2,Network B,User012,Nissan Leaf
2023-10-15 08:00:00,CP091,Suburb,Occupied,22,38.50237496692434,1,2.8958342859712016,Type 2,Network C,User345,Nissan Leaf
2023-03-31 18:00:00,CP064,Suburb,Occupied,150,15.503559167260034,24,15.411757038394994,CCS,Network A,User789,Nissan Leaf
2023-05-07 00:00:00,CP062,Downtown,Occupied,50,47.64769036109973,33,20.291735792402847,Type 2,Network A,User789,Tesla Model 3
2023-12-30 00:00:00,CP078,Airport,Available,50,31.74141162089285,28,8.10138131114044,CCS,Network B,User123,BMW i3
2023-06-04 23:00:00,CP083,Downtown,Occupied,22,17.171845719418194,54,8.042940013183916,Type 2,Network A,User345,Chevy Bolt
2023-06-12 13:00:00,CP013,Downtown,Occupied,22,0.9755607731938065,54,25.619770901387163,Type 2,Network B,User123,Chevy Bolt
2023-01-15 01:00:00,CP015,Highway,Available,150,0.44921637866612296,39,20.752875876554178,CCS,Network B,User789,Nissan Leaf
2023-01-08 08:00:00,CP068,Suburb,Available,50,18.52058377384496,114,24.762903094949934,Type 2,Network B,User456,Tesla Model 3
2023-01-27 10:00:00,CP005,Airport,Available,150,14.029316100709416,84,25.40745577913949,CHAdeMO,Network B,User789,Nissan Leaf
2023-11-20 08:00:00,CP083,Airport,Available,150,24.27568429244934,102,2.403613735879243,CCS,Network B,User789,Nissan Leaf
2023-03-16 09:00:00,CP054,Downtown,Available,150,21.556612838776886,48,21.023358471571846,Type 2,Network C,User123,Chevy Bolt
2023-04-20 16:00:00,CP080,Suburb,Available,22,19.384952324478178,38,1.78268291770886,Type 2,Network C,User789,Chevy Bolt
2023-09-21 18:00:00,CP029,Suburb,Available,50,40.55002334333066,95,25.702542433258536,CCS,Network C,User123,BMW i3
2023-03-18 03:00:00,CP016,Suburb,Out of Service,22,4.009896868092344,17,6.141785734033637,CCS,Network B,User123,BMW i3
2023-04-18 20:00:00,CP078,Highway,Available,50,39.00787634798648,29,13.156290947231094,Type 2,Network A,User789,Chevy Bolt
2023-05-18 00:00:00,CP075,Suburb,Out of Service,50,36.67439759654918,37,8.728977839593359,CCS,Network B,User789,BMW i3
2023-10-14 22:00:00,CP020,Suburb,Occupied,150,15.838949081696757,46,22.02159446852085,CHAdeMO,Network C,User456,Tesla Model 3
2023-03-18 01:00:00,CP089,Suburb,Available,150,25.076682849848524,102,25.276638777033188,CCS,Network B,User123,Tesla Model 3
2023-08-12 12:00:00,CP028,Suburb,Available,22,48.948081725456916,55,8.617349259058498,Type 2,Network C,User789,BMW i3
2023-10-27 18:00:00,CP095,Airport,Out of Service,50,15.821341148756767,45,19.367919207393644,CCS,Network B,User012,BMW i3
2023-09-17 07:00:00,CP079,Downtown,Out of Service,50,8.539273765364708,81,26.24886513301969,CHAdeMO,Network B,User012,Nissan Leaf
2023-11-20 13:00:00,CP029,Downtown,Available,150,39.48005344152034,25,10.522142715848823,Type 2,Network C,User345,Chevy Bolt
2023-12-01 14:00:00,CP047,Highway,Out of Service,22,30.19458250679788,13,3.13065570883192,Type 2,Network A,User012,Chevy Bolt
2023-11-24 21:00:00,CP094,Highway,Out of Service,150,45.38901254663817,64,3.248879892261124,CHAdeMO,Network A,User345,BMW i3
2023-04-27 18:00:00,CP051,Downtown,Occupied,50,39.693275700647476,117,2.478422648472054,CCS,Network C,User456,Tesla Model 3
2023-02-02 08:00:00,CP094,Downtown,Occupied,50,27.388271444466884,24,29.980699436033728,CCS,Network C,User789,Chevy Bolt
2023-10-22 08:00:00,CP046,Highway,Out of Service,150,3.2239507676634305,18,9.731552794289271,CCS,Network B,User456,Nissan Leaf
2023-12-24 11:00:00,CP010,Highway,Occupied,150,14.81059939251907,87,3.8782003783227905,CHAdeMO,Network A,User345,Nissan Leaf
2023-10-12 11:00:00,CP009,Highway,Out of Service,50,19.680492965754258,17,5.474598554761435,CCS,Network B,User123,Tesla Model 3
2023-01-06 18:00:00,CP038,Airport,Occupied,22,3.5926310723701835,46,11.883759487870265,CCS,Network A,User012,Nissan Leaf
2023-05-09 06:00:00,CP005,Highway,Available,22,5.950619100432736,94,4.234184423826407,CHAdeMO,Network B,User456,Chevy Bolt
2023-02-01 04:00:00,CP061,Highway,Out of Service,150,4.283496887876143,110,9.878849283370561,CHAdeMO,Network C,User456,Tesla Model 3
2023-10-13 07:00:00,CP044,Airport,Available,22,41.11452953111869,101,16.909866197933987,CHAdeMO,Network B,User345,BMW i3
2023-09-16 07:00:00,CP093,Downtown,Available,22,37.93315351056347,56,13.911108348289368,CCS,Network A,User456,BMW i3
2023-04-12 05:00:00,CP079,Airport,Available,150,6.353368963801126,35,21.790420809396654,Type 2,Network A,User012,Chevy Bolt
2023-02-17 09:00:00,CP038,Suburb,Out of Service,22,5.386821053055652,92,4.99236024549694,CHAdeMO,Network A,User789,BMW i3
2023-07-06 13:00:00,CP035,Highway,Out of Service,22,29.287824016523047,94,19.99298540758608,CCS,Network A,User012,Nissan Leaf
2023-07-05 12:00:00,CP075,Highway,Out of Service,150,30.115556537946585,9,29.145137442243797,Type 2,Network C,User345,Tesla Model 3
2023-04-01 09:00:00,CP011,Downtown,Occupied,22,39.01724289225974,93,27.156558968053268,CHAdeMO,Network B,User456,Chevy Bolt
2023-12-03 03:00:00,CP051,Suburb,Out of Service,150,43.72302227487478,116,5.499652297791778,Type 2,Network A,User012,BMW i3
2023-08-07 07:00:00,CP020,Airport,Out of Service,50,36.46259826831755,61,15.578497747115227,CHAdeMO,Network C,User345,Chevy Bolt
2023-02-27 16:00:00,CP046,Suburb,Out of Service,150,47.68602095077073,30,9.957299663021775,CHAdeMO,Network A,User345,Chevy Bolt
2023-06-17 05:00:00,CP077,Highway,Out of Service,150,47.063676429543754,43,17.41319158227056,CCS,Network C,User012,Tesla Model 3
2023-03-31 14:00:00,CP064,Highway,Occupied,50,36.56929923029712,51,1.4162983157389186,CHAdeMO,Network B,User123,BMW i3
2023-10-16 04:00:00,CP011,Suburb,Occupied,22,6.365895103500618,119,23.557411191936055,CCS,Network C,User456,Tesla Model 3
2023-07-30 03:00:00,CP014,Highway,Occupied,150,44.187816223977705,84,6.41502324750994,CHAdeMO,Network A,User012,BMW i3
2023-07-14 18:00:00,CP069,Suburb,Available,22,40.120895319048984,115,8.410880563867416,CHAdeMO,Network A,User456,BMW i3
2023-09-18 12:00:00,CP091,Highway,Available,22,26.076933454232147,116,9.814742508797584,Type 2,Network C,User123,Tesla Model 3
2023-09-20 16:00:00,CP058,Airport,Out of Service,50,48.18749884875796,88,22.920961480811798,CCS,Network B,User789,Nissan Leaf
2023-11-17 09:00:00,CP012,Highway,Available,50,49.23991813259176,119,13.551896222384585,Type 2,Network C,User789,Tesla Model 3
2023-05-03 02:00:00,CP083,Highway,Available,150,38.31368725056637,103,28.246952390045852,Type 2,Network A,User012,BMW i3
2023-07-30 06:00:00,CP024,Downtown,Occupied,150,0.6769202923081141,12,13.526543552049157,CCS,Network A,User012,BMW i3
2023-08-17 15:00:00,CP015,Airport,Out of Service,150,20.87152062282508,96,4.532018742327381,Type 2,Network C,User345,Nissan Leaf
2023-11-08 20:00:00,CP068,Downtown,Occupied,50,37.24600840057333,109,19.49574417371043,CHAdeMO,Network C,User012,Tesla Model 3
2023-11-24 03:00:00,CP036,Airport,Available,150,30.971171336512604,60,22.111277618894693,CHAdeMO,Network C,User345,BMW i3
2023-02-09 18:00:00,CP051,Highway,Out of Service,50,28.88632337064068,34,10.651265417945122,CCS,Network A,User123,Tesla Model 3
2023-02-19 11:00:00,CP096,Highway,Available,50,39.202330026454305,29,21.828094588454945,CCS,Network C,User012,BMW i3
2023-08-26 12:00:00,CP071,Airport,Out of Service,150,21.82905559598164,10,14.417327532397378,CCS,Network A,User345,BMW i3
2023-05-19 04:00:00,CP024,Downtown,Occupied,150,8.687675386377048,94,8.426969340651677,CCS,Network B,User012,Nissan Leaf
2023-04-28 14:00:00,CP098,Highway,Out of Service,50,1.3550291991105134,103,24.251451076755103,CCS,Network B,User789,BMW i3
2023-03-21 00:00:00,CP058,Airport,Occupied,22,20.09105381977066,94,16.25453063950452,CHAdeMO,Network B,User123,BMW i3
2023-11-10 17:00:00,CP028,Highway,Available,22,30.463710350179525,85,27.260715491591824,CCS,Network A,User345,Nissan Leaf
2023-03-05 07:00:00,CP018,Suburb,Available,150,39.925450719072515,9,9.989143857844287,CHAdeMO,Network A,User789,Tesla Model 3
2023-10-04 11:00:00,CP074,Suburb,Available,22,47.78244925951686,77,28.853311819283714,Type 2,Network B,User789,Tesla Model 3
2023-10-21 04:00:00,CP022,Highway,Occupied,50,1.033191399544281,74,4.8807473175015375,Type 2,Network C,User012,Tesla Model 3
2023-06-05 12:00:00,CP035,Suburb,Occupied,50,49.74849169954061,83,23.291830398069212,CHAdeMO,Network C,User123,BMW i3
2023-11-26 22:00:00,CP006,Airport,Occupied,150,25.530511124580013,84,19.578265095281886,CHAdeMO,Network C,User456,Chevy Bolt
2023-07-17 07:00:00,CP075,Downtown,Occupied,50,43.50579959783046,31,7.446819127829621,CHAdeMO,Network C,User345,Nissan Leaf
2023-12-29 05:00:00,CP030,Downtown,Out of Service,50,46.60371760899014,74,1.1448422053467866,CCS,Network C,User456,Nissan Leaf
2023-01-29 16:00:00,CP023,Highway,Available,50,44.61812162228859,30,18.71598698011485,CHAdeMO,Network A,User123,Tesla Model 3
2023-10-26 09:00:00,CP019,Highway,Occupied,150,27.413291257391037,59,2.0877001911284774,Type 2,Network C,User012,Tesla Model 3
2023-09-11 09:00:00,CP085,Airport,Occupied,50,26.55805746439663,88,26.958872268533128,CHAdeMO,Network B,User123,BMW i3
2023-03-18 08:00:00,CP017,Downtown,Occupied,150,28.917118034933985,75,23.993902784903305,CHAdeMO,Network B,User123,Tesla Model 3
2023-07-01 10:00:00,CP024,Airport,Occupied,22,17.130481653751662,23,8.736093797120738,CCS,Network A,User789,Nissan Leaf
2023-09-15 03:00:00,CP033,Airport,Out of Service,22,5.211208929498273,44,5.773248725032304,Type 2,Network A,User123,Nissan Leaf
2023-10-27 20:00:00,CP037,Downtown,Out of Service,50,41.67879787456846,105,14.102243891515215,CHAdeMO,Network C,User123,BMW i3
2023-04-22 17:00:00,CP038,Downtown,Available,150,27.93160752467438,83,5.825686470809658,CCS,Network A,User789,Tesla Model 3
2023-11-11 10:00:00,CP002,Highway,Occupied,150,41.84422393969888,88,18.076239299518306,CCS,Network B,User123,BMW i3
2023-01-06 00:00:00,CP040,Suburb,Occupied,150,26.55592633032578,81,27.520321200758445,CCS,Network C,User789,Nissan Leaf
2023-09-30 16:00:00,CP081,Downtown,Out of Service,150,7.829763642883441,1,5.219409027485926,CHAdeMO,Network A,User789,Nissan Leaf
2023-02-11 08:00:00,CP045,Downtown,Available,50,37.3895984004623,2,2.0340851666519666,CCS,Network C,User456,Nissan Leaf
2023-10-05 23:00:00,CP086,Downtown,Out of Service,50,11.018456045484287,85,14.490386907564,Type 2,Network B,User345,Nissan Leaf
2023-08-31 13:00:00,CP002,Suburb,Available,50,4.04498035778551,45,1.3014798398012628,Type 2,Network A,User789,Nissan Leaf
2023-05-07 14:00:00,CP038,Downtown,Out of Service,50,28.93311946226116,38,0.1596469315526572,CHAdeMO,Network C,User456,Chevy Bolt
2023-09-13 09:00:00,CP075,Suburb,Occupied,22,30.265537883588788,90,0.6991370748024284,CCS,Network B,User012,Chevy Bolt
2023-07-08 00:00:00,CP052,Downtown,Out of Service,50,15.76059176588509,4,26.330751428688288,Type 2,Network B,User123,Tesla Model 3
2023-10-05 09:00:00,CP086,Airport,Out of Service,150,34.77511113513628,109,2.8272768844323304,Type 2,Network B,User789,BMW i3
2023-07-24 21:00:00,CP017,Airport,Occupied,150,43.856212553288614,73,24.788306706854996,CCS,Network B,User123,Tesla Model 3
2023-06-09 02:00:00,CP029,Highway,Occupied,150,45.888000007965914,95,10.279071652624568,Type 2,Network C,User123,Nissan Leaf
2023-01-03 06:00:00,CP081,Downtown,Out of Service,22,10.105749415576648,43,13.510357142949065,CHAdeMO,Network A,User456,Tesla Model 3
2023-06-29 18:00:00,CP034,Suburb,Available,50,16.2186525055846,115,10.741217799222806,CCS,Network B,User012,BMW i3
2023-02-17 15:00:00,CP048,Suburb,Available,150,19.276363297745302,20,17.953379393254203,Type 2,Network C,User123,BMW i3
2023-09-25 02:00:00,CP042,Suburb,Out of Service,50,31.478955319002218,51,17.66960629737957,CHAdeMO,Network B,User012,Tesla Model 3
2023-08-21 03:00:00,CP094,Highway,Occupied,150,7.3516922602155645,19,3.4702379027591466,Type 2,Network C,User345,Nissan Leaf
2023-01-17 08:00:00,CP074,Highway,Out of Service,22,33.28482302033899,34,23.87155500833257,CHAdeMO,Network B,User123,Nissan Leaf
2023-01-24 07:00:00,CP017,Suburb,Occupied,50,0.8734972243563566,53,27.66034906207835,CHAdeMO,Network B,User345,Nissan Leaf
2023-03-07 14:00:00,CP050,Highway,Available,150,26.036977569828302,45,5.8866793746003045,Type 2,Network B,User012,BMW i3
2023-05-16 19:00:00,CP039,Highway,Out of Service,150,36.20633502954826,105,16.93065281714266,Type 2,Network C,User345,Tesla Model 3
2023-03-04 17:00:00,CP065,Downtown,Occupied,50,34.37122669636795,75,4.137340809188368,CCS,Network C,User789,Nissan Leaf
2023-03-16 03:00:00,CP086,Highway,Available,22,17.416527103688285,24,23.665423619410326,CHAdeMO,Network B,User456,Chevy Bolt
2023-01-27 12:00:00,CP001,Downtown,Out of Service,150,22.579953414039146,78,19.663391977527485,CCS,Network B,User456,Nissan Leaf
2023-12-20 10:00:00,CP072,Suburb,Out of Service,22,12.762744695395101,5,10.239994034642809,CCS,Network B,User345,BMW i3
2023-03-11 12:00:00,CP018,Highway,Occupied,150,3.181765327895103,114,6.31248426906851,CHAdeMO,Network C,User345,Chevy Bolt
2023-03-19 23:00:00,CP032,Suburb,Out of Service,150,44.64039172101899,60,26.24437281894461,Type 2,Network B,User789,Tesla Model 3
2023-01-14 08:00:00,CP080,Downtown,Out of Service,150,4.090580621707268,80,6.970631081546945,Type 2,Network C,User012,Chevy Bolt
2023-09-06 05:00:00,CP064,Highway,Occupied,50,0.8022780187370848,67,27.57672830969622,CCS,Network A,User456,Chevy Bolt
2023-05-02 11:00:00,CP017,Highway,Out of Service,50,43.86024684084411,64,18.098955231196022,CHAdeMO,Network B,User345,Chevy Bolt
2023-08-13 12:00:00,CP086,Downtown,Occupied,22,22.140476910012797,44,14.214057407401299,CCS,Network B,User123,Nissan Leaf
2023-09-02 07:00:00,CP044,Highway,Available,50,37.74621562033683,9,10.148124372587583,CCS,Network B,User789,Nissan Leaf
2023-02-13 10:00:00,CP084,Suburb,Occupied,150,10.153786388119123,100,28.237637904833438,CHAdeMO,Network C,User789,Tesla Model 3
2023-02-11 21:00:00,CP021,Downtown,Occupied,150,38.895999460780445,53,1.9622889841807256,Type 2,Network C,User012,Tesla Model 3
2023-03-14 04:00:00,CP005,Highway,Occupied,22,10.885699478817257,62,2.630215357876998,CCS,Network A,User345,Chevy Bolt
2023-07-27 10:00:00,CP064,Suburb,Occupied,150,49.741807450639165,7,8.665091754087818,CCS,Network B,User456,BMW i3
2023-11-23 19:00:00,CP017,Downtown,Available,50,25.28361137809197,31,11.18603536242826,CCS,Network A,User012,Nissan Leaf
2023-11-20 08:00:00,CP032,Highway,Occupied,22,10.491709454399833,69,27.216616113377732,CCS,Network A,User345,Nissan Leaf
2023-03-28 13:00:00,CP028,Highway,Available,50,6.5647341480996495,45,29.70893957161183,CHAdeMO,Network B,User345,Nissan Leaf
2023-07-28 02:00:00,CP019,Highway,Occupied,22,6.8943703636812685,57,23.85243112048868,CHAdeMO,Network B,User345,Tesla Model 3
2023-02-04 10:00:00,CP041,Downtown,Occupied,22,39.10243282156642,20,25.62122387231977,CHAdeMO,Network B,User123,Tesla Model 3
2023-08-11 23:00:00,CP010,Highway,Available,50,24.678225404083125,16,16.92747845129385,CCS,Network C,User456,Chevy Bolt
2023-05-28 00:00:00,CP091,Suburb,Available,22,26.965764992835744,97,20.221774076040532,CCS,Network B,User345,Tesla Model 3
2023-10-21 07:00:00,CP034,Highway,Available,150,30.307024818451644,67,24.18085155544507,CCS,Network B,User456,Tesla Model 3
2023-02-14 18:00:00,CP015,Highway,Out of Service,50,32.5551543054727,41,12.762425823816285,CCS,Network B,User345,BMW i3
2023-10-29 05:00:00,CP049,Downtown,Available,150,29.237667305674268,39,1.9700912957890349,CHAdeMO,Network C,User345,BMW i3
2023-06-02 20:00:00,CP012,Airport,Out of Service,150,32.34470833626516,106,22.27151136377697,CCS,Network B,User456,Chevy Bolt
2023-01-21 15:00:00,CP072,Highway,Occupied,50,48.875161351498356,54,2.024976778417317,CHAdeMO,Network A,User789,Nissan Leaf
2023-06-11 17:00:00,CP050,Airport,Occupied,50,10.022135072171773,39,18.124971826693734,CCS,Network A,User012,Chevy Bolt
2023-04-27 13:00:00,CP097,Suburb,Out of Service,22,24.534138917327365,37,5.077669685094169,CHAdeMO,Network A,User789,Tesla Model 3
2023-02-22 11:00:00,CP020,Airport,Available,22,9.82484570865328,41,20.125162930164652,Type 2,Network C,User012,Nissan Leaf
2023-07-04 02:00:00,CP060,Airport,Occupied,22,6.806807636904145,28,27.470634394995532,Type 2,Network C,User789,Tesla Model 3
2023-12-17 22:00:00,CP042,Airport,Out of Service,150,23.540238312901263,10,28.355407152348413,CHAdeMO,Network B,User345,Tesla Model 3
2023-05-16 01:00:00,CP066,Airport,Out of Service,50,14.613605229627458,100,8.067172926414143,Type 2,Network A,User456,Tesla Model 3
2023-06-20 13:00:00,CP041,Highway,Available,22,44.31539437632046,14,23.975395525000792,Type 2,Network C,User012,Chevy Bolt
2023-06-12 19:00:00,CP059,Highway,Occupied,50,16.767147131289516,88,23.43358411259225,CHAdeMO,Network B,User789,Nissan Leaf
2023-02-28 00:00:00,CP025,Airport,Occupied,22,4.00994274799768,118,7.599311790902209,Type 2,Network C,User123,Tesla Model 3
2023-02-19 06:00:00,CP013,Airport,Available,150,31.600718231930415,22,12.970944669004615,CCS,Network B,User789,Chevy Bolt
2023-07-30 05:00:00,CP097,Downtown,Out of Service,50,37.123511077981455,84,7.642798557786304,CHAdeMO,Network B,User012,Chevy Bolt
2023-07-14 00:00:00,CP051,Suburb,Available,22,4.149475330007924,73,28.453338542823918,CCS,Network B,User012,Chevy Bolt
2023-05-22 06:00:00,CP090,Downtown,Occupied,150,10.873890840305489,82,1.004703191992291,Type 2,Network C,User123,Nissan Leaf
2023-04-26 04:00:00,CP023,Airport,Out of Service,150,23.411831350177998,61,24.857356371060987,CHAdeMO,Network B,User456,Nissan Leaf
2023-02-08 16:00:00,CP056,Airport,Out of Service,22,14.670703730678824,45,20.290281864417675,CCS,Network B,User345,BMW i3
2023-06-25 14:00:00,CP042,Airport,Available,22,9.208690673303849,2,16.86389056358162,CCS,Network C,User789,BMW i3
2023-10-19 09:00:00,CP054,Downtown,Available,22,5.085797369920675,7,2.16694656130323,CCS,Network B,User345,Nissan Leaf
2023-01-10 08:00:00,CP038,Highway,Occupied,22,23.032162698376236,35,27.95463477652789,CHAdeMO,Network A,User012,Nissan Leaf
2023-02-20 15:00:00,CP055,Suburb,Out of Service,22,18.31893171180355,53,21.690415458222734,Type 2,Network C,User345,Tesla Model 3
